"id","corporate","zone","circle","division","subdivision","section","col7_blank","tariff","col9_blank","debit","credit","demand_based_tariff","time_of_day","voltage_class_kv","active_installations","inactive_installations","total_installations_10_11","metered_installations","unmetered_installations","total_metered_13_14","dc_mnr_installations","installations_billed","installations_unbilled","total_billed_17_18","ob_active","ob_inactive","ob_total_20_21","sl_kw_active","sl_kw_inactive","sl_kw_total_23_24","sl_hp_active","sl_hp_inactive","sl_hp_total_26_27","assessed_taxed_consumption","assessed_tax_exempted_consumption","metered_taxed_consumption","metered_tax_exempted_consumption","total_consumption_29_32","bill_cancellation_consumption","net_consumption_33_34","wheeled_energy_units","ob_revenue","ob_interest_rev_misc","ob_interest_tax","ob_tax","ob_pg_surcharge","ob_total_sum","texd_revenue","texd_misc_demand","texd_interest_rev_misc_arrears","texd_pg_surcharge","texd_total_sum","tcd_revenue","tcd_misc_demand","tcd_interest_rev_misc_arrears","tcd_interest_tax","tcd_tax","tcd_pg_surcharge","tcd_total_sum","dbadj_revenue","dbadj_misc","dbadj_tax","dbadj_pg_surcharge","dbadj_total","bc_revenue","bc_misc","bc_interest_rev_misc","bc_interest_tax","bc_tax","bc_pg_surcharge","bc_total_sum","net_demand_revenue","fixed_charges","energy_charges","fppca_charges","net_demand_tax","net_demand_pg_surcharge","col_revenue","col_interest_rev_misc","col_interest_tax","col_tax","col_pg_surcharge","col_total_sum","cradj_revenue","cradj_misc","cradj_tax","cradj_pg_surcharge","cradj_total","net_iod","net_reversal_iod","suspense_to_rr_transfer","from_rr_transfer","to_rr_transfer","pc_revenue","pc_interest_rev","pc_interest_tax","pc_tax","pc_pg_surcharge","pc_total","net_collection","net_collection_pg_surcharge","write_off","cb_revenue","cb_interest_rev_misc","cb_interest_tax","cb_tax","cb_pg_surcharge","cb_total_sum","average_cost_of_supply","pct_live_installations","pct_billed_installations","pct_dc_mnr_installations","pct_metered_consumption","pct_assessed_consumption","pct_collection_eff_with_adj","pct_collection_eff_without_adj","ratio_arrears_demand","demand_per_unit","collection_per_unit_with_adj","collection_per_unit_without_adj","consumption_per_installation","pct_recovery_avg_cost","gst_tcs_ob","gst_tcs_demand","gst_tcs_debit_adjustment","gst_tcs_bill_cancellation","gst_tcs_net_demand","gst_tcs_collection","gst_tcs_credit_adjustment","gst_tcs_payment_cancellation","gst_tcs_cb","balance_transfer_amount"
"23","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Kasaba Rural",,"LT4C",,"LT4C","LT4C",,,"0.4","235","31","266","266","0","266","0","143","4","147","0","0","0","7993.29","0","0","0","0","0","109677.5","0","1128844.83","0","1238522.32","8349.23","1230176.96","0","21748391.98","442424.19","2378.04","900055.84","312009.03","23000552.42","0","0","0","0","0","6316468.89","652824.93","74574.35","1052.24","382211.74","145480.92","7081309.63","31779.7","0","2883.12","0","33369.85","50265.63","0","0","0","0","0","0","6724439.92","143155.67","5965805","268134.94","382211.74","145480.92","5716898.84","67494.14","954.02","345930.88","131672.58","6107382.14","6461.18","0","589.24","0","6786.17","35459.44","0","0","0","0","0","0","0","0","0","0","6107382.14","131672.58","0","22749475.76","449500.53","2476.25","936336.7","325817.37","24042585.35","9.92","88.345865","60.851064","0","91.144488","8.855513","20.325099","20.30254","0.799239","24.2885","4.9367","4.9312","5270.3077","49.7097","0","0","0","0","0","0","0","0","0","0"
"24","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Kasaba Rural",,"LT5",,"LT5","LT5",,,"0.4","3157","402","3559","3522","17","3539","104","1882","60","1942","0","0","0","42539.3","0","0","0","0","0","273075.61","0","5622596.62","0","5895672.22","2634.77","5893033.59","0","104228758.81","691837.19","16877.76","4821819.37","1011723.44","108601044.36","0","0","0","0","0","38911426.62","4336494.55","215234.54","6004.73","2537836.6","548770.51","43293121.5","73440.74","0","6657.1","0","77112.39","155629.22","0","0","0","0","0","0","41341327.9","1932611.26","36812291.13","608081.78","2537836.6","548770.51","35204526.14","194729.01","5429.5","2296069.38","496493.01","37165113.9","274333.02","0","24867.68","0","288052.38","422975.73","0","0","0","0","0","0","0","0","0","0","37165113.9","496493.01","0","110091223.69","712342.72","17445.96","5063586.57","1064000.93","114669953.48","9.92","88.704692","59.613557","3.294267","95.368202","4.631798","24.657409","24.467769","0.754933","25.7637","6.3527","6.3038","1867.492","63.5464","0","0","0","0","0","0","0","0","0","0"
"25","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Kasaba Rural",,"LT6A",,"LT6A","LT6A",,,"0.4","873","93","966","964","0","964","35","524","16","540","0","0","0","12883.66","0","0","0","0","0","909114.55","0","8423268.81","0","9332379.49","4720.14","9327659.35","0","225502200.55","7387399.14","71579.65","10337731.22","3017357.59","241648091.33","0","0","0","0","0","68126380.69","5604742.96","1253003.87","40609.03","4779232.15","2011940.57","76912024.75","277977.59","0","25197.38","0","291874.92","511051.94","0","0","0","0","0","0","72241751.31","803054.54","62181568.71","2625152.6","4779232.15","2011940.57","62154551.71","1143167.75","37052.5","4360297.61","1835577.55","67558601.95","214836.04","0","19473.25","0","225580.16","941616.49","0","0","0","0","0","0","0","0","0","0","67558601.95","1835577.55","0","235374564.11","7497235.26","75136.18","10756665.76","3193720.62","252039678.1","9.92","90.372671","60.02291","4.009164","90.258533","9.741509","21.278302","21.207489","0.791184","34.1349","7.2633","7.2392","10690.0109","72.9758","0","0","0","0","0","0","0","0","0","0"
"26","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Kasaba Rural",,"LT6B",,"LT6B","LT6B",,,"0.4","1276","154","1430","1429","0","1429","35","739","28","767","0","0","0","17746.95","0","0","0","0","0","199027.44","0","2869559.16","0","3068586.59","19217.16","3049373.3","0","37248938.95","673467.33","16730.45","3026176.17","1202556.4","40803243.49","0","0","0","0","0","21173250.59","2062883.78","120835.6","5141.89","2197819.23","576356.25","24138988.42","209179.61","0","18961.17","0","219641.29","190995.46","0","0","0","0","0","0","22347613.82","888678.66","18185873.63","254748.31","2197819.23","576356.25","20662539.12","117922.27","5022.64","2144800.92","562455.04","22528623.48","250349.29","0","22693.08","0","262865.4","167311.17","0","0","0","0","0","0","0","0","0","0","22528623.48","562455.04","0","38683660.5","676384.54","16856.71","3079187.48","1216457.6","42284090.86","9.92","89.230769","57.915361","2.742947","93.514036","6.485965","35.095019","34.690251","0.651103","21.1636","7.4274","7.3417","2404.8484","74.0091","0","0","0","0","0","0","0","0","0","0"
"27","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Kasaba Rural",,"LT6C",,"LT6C","LT6C",,,"0.4","134","31","165","166","0","166","0","72","4","76","0","0","0","2015.73","0","0","0","0","0","32727.6","0","1061381.64","0","1094109.24","2360.07","1091749.17","0","26237814.39","681050.51","6173.08","1729205.45","478846.65","28354836.13","0","0","0","0","0","7768171.33","745658.15","135901.36","3240.86","658099.23","162887.41","8812533.38","94743.28","0","8586.2","0","99478.9","25442.33","0","0","0","0","0","0","8284887.44","82424.49","7079026.94","185068.2","658099.23","162887.41","6967639.36","121895.7","2904.15","590286.56","146103.83","7562806.53","3756.77","0","343.73","0","3942.48","155084.71","0","0","0","0","0","0","0","0","0","0","7562806.53","146103.83","0","27551305.71","695056.17","6502.77","1797025.12","495634.1","29736711.44","9.92","81.212121","53.731343","0","97.008745","2.991255","20.358581","20.347974","0.800076","33.9704","6.9159","6.9123","8164.9943","69.6804","0","0","0","0","0","0","0","0","0","0"
"28","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Kasaba Rural",,"LT7",,"LT7","LT7",,,"0.4","806","62","868","831","17","848","35","477","16","493","0","0","0","24150.1","0","0","0","0","0","31477.92","0","1320076.29","0","1351558.08","9072.73","1342481.49","0","17831890.17","189687.75","12240.94","2721969.69","184418.21","19714019.14","0","0","0","0","0","8649967.1","823756.54","73022.9","5857.41","915523.6","89740.71","9741600.2","134237.7","0","12170.79","0","140950.36","66201.91","0","0","0","0","0","0","9143686.06","529147.1","8095675.58","412296.54","915523.6","89740.71","8544677.01","72133.03","5787.26","904376.99","88649.66","9207450.52","60181.79","0","5457.57","0","63191.85","159010.32","0","0","0","0","0","0","0","0","0","0","9207450.52","88649.66","0","18370713.56","190577.61","12311.09","2733116.31","185509.26","20261009.92","9.92","92.857143","59.181141","4.342432","97.670704","2.32901","31.473256","31.258723","0.687849","21.7938","6.8592","6.8125","1676.8711","68.6744","0","0","0","0","0","0","0","0","0","0"
"29","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Kasaba Rural",,"HT2A",,"HT2A","HT2A",,,"11","67","0","67","66","0","66","0","48","0","48","0","0","0","1365.75","0","0","0","0","0","1197851.74","0","33159571.67","0","34357423.4","240336.4","34117087","0","626811069.88","8534849.83","94644.51","19428465.6","6094920.19","652208587.05","0","0","0","0","0","281730882.74","27722109.08","3359045.47","88015.47","16286684.51","5024744.39","313303755.94","5393867.12","0","488984.95","0","5663557.38","497313.24","0","0","0","0","0","0","299247726.74","32282.67","246664768.92","11364976.47","16286684.51","5024744.39","266398361.16","3176236.75","83231.33","15400321.69","4751281.88","282865658.7","2170788.78","0","196794.93","0","2279324.93","2758927.52","0","0","0","0","0","0","0","0","0","0","282865658.7","4751281.88","0","657489650.55","8717658.56","99435.67","20314828.42","6368378.83","683834940.99","9.92","100","71.641791","0","96.513558","3.486442","29.533023","29.296949","0.708261","28.102","8.2994","8.233","512797.3642","82.994","0","0","0","0","0","0","0","0","0","0"
"30","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Kasaba Rural",,"HT2B",,"HT2B","HT2B",,,"11","34","0","34","34","0","34","0","24","0","24","0","0","0","584.21","0","0","0","0","0","547950.28","0","9375886.03","0","9923836.31","68252.46","9855579.98","0","213843461.1","2233442.84","128280.77","5223784.95","1765723.34","220794502.59","0","0","0","0","0","80383072.97","8478572.67","765421.09","35305.79","4862814.23","1737650.11","89917687.26","1500768.69","0","136053.24","0","1575807.32","709858.84","0","0","0","0","0","0","85478534.35","19337.1","76238572.89","1698012.53","4862814.23","1737650.11","76588335.31","729284.93","33636.26","4633252.88","1655620.25","81547210.52","275675.55","0","24993.95","0","289456.82","1245514.34","0","0","0","0","0","0","0","0","0","0","81547210.52","1655620.25","0","222457984.58","2269575.13","129950.32","5453353.32","1847757.06","229654724.86","9.92","100","70.588235","0","94.478443","5.521557","26.338415","26.245256","0.739124","31.3097","8.2465","8.2173","291877.5385","82.8357","0","0","0","0","0","0","0","0","0","0"
"31","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Kasaba Rural",,"HT3A",,"HT3A","HT3",,,"11","34","0","34","34","0","34","0","24","0","24","0","0","0","847.3","0","0","0","0","0","1367188.71","0","19958027.19","0","21325215.9","162237.42","21162978.48","0","368827287.82","6333519.43","305672.6","24906069.29","13127538.86","402193597.77","0","0","0","0","0","168469190.93","14754526.89","2383995.98","79576.59","10789860.1","4405191.12","188788494.58","3009101.22","0","272793.92","0","3159553.76","810629.98","0","0","0","0","0","0","178388388.35","32209.16","148191095.65","4678038.46","10789860.1","4405191.12","156168113.86","2209923.38","73768.28","10002021","4083536.75","168018765.71","1592459.36","0","144365.84","0","1672082.71","1330638.12","0","0","0","0","0","0","0","0","0","0","168018765.71","4083536.75","0","389455102.96","6507588.15","311480.89","25693908.39","13449193.23","423754863.26","9.92","100","70.588235","0","93.588863","6.411137","28.713366","28.430433","0.717035","27.7128","7.9573","7.8789","627212.2324","79.4244","0","0","0","0","0","0","0","0","0","0"
"32","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Kasaba Rural",,"HT5",,"HT5","HT5",,,"11","34","0","34","34","0","34","0","24","0","24","0","0","0","766.06","0","0","0","0","0","321890.37","0","9378861.26","0","9700751.64","18880.56","9681871.07","0","283462829.99","1289418.59","190095.74","15116296.96","2794226.49","295988547.06","0","0","0","0","0","71785553.59","6701476.42","490093.74","54302.04","5897176.6","1790333.84","80770929.24","735958.9","0","66718.34","0","772756.65","262768.68","0","0","0","0","0","0","75698124.53","27930.08","67528164.78","1410911.92","5897176.6","1790333.84","65332154.2","446037.81","49419.7","5367028.43","1629384.78","70394961.49","630417.33","0","57150.08","0","661937.81","1068627.69","0","0","0","0","0","0","0","0","0","0","70394961.49","1629384.78","0","293198382.99","1333478.4","194978.08","15646445.12","2955175.54","306224195.08","9.92","100","70.588235","0","96.6818","3.3182","18.860016","18.684324","0.812784","38.8382","7.3249","7.2567","285316.2247","73.1522","0","0","0","0","0","0","0","0","0","0"
"33","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Thally Road",,"LT1",,"LT1","LT1",,,"0.4","14509","1883","16392","16050","168","16218","243","8769","255","9024","0","0","0","269311.1","0","0","0","0","0","747082.18","0","18241176.65","0","18988258.83","112610.17","18875648.66","0","193521967.61","9964700.35","298875.19","11177767.9","6962679.34","216779168","0","0","0","0","0","115828384.31","9065837.07","2087103","84781.61","9975245.28","2724890.72","130818834.98","1577022.18","0","142962.87","0","1655875.61","1132342.38","0","0","0","0","0","0","122545446.11","13460146.28","96400072.96","5685896.8","9975245.28","2724890.72","113485291.06","2044880.96","83070","9773455.76","2669769.54","123636200.95","1137259.83","0","103097.42","0","1194125.92","778704.03","0","0","0","0","0","0","0","0","0","0","123636200.95","2669769.54","0","201444862.83","10006922.39","300593.82","11379557.4","7017804.4","224911645.19","9.92","88.512689","60.438349","1.674823","96.065557","3.934443","35.912268","35.568732","0.647045","18.3059","6.5741","6.5112","1308.7228","65.6371","0","0","0","0","0","0","0","0","0","0"
"34","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Thally Road",,"LT2",,"LT2","LT2",,,"0.4","705","62","767","764","0","764","35","381","20","401","0","0","0","16416.03","0","0","0","0","0","20517.14","0","979239.59","0","999752.85","4824.6","994928.25","0","25819238.52","275280.92","13987.63","1684022.71","439448.96","27470486.84","0","0","0","0","0","7198229.83","491128.18","136733.19","3521.46","637187.93","209272.46","8148432.82","76574.61","0","6944.72","0","80404.89","41266.41","0","0","0","0","0","0","7585784.33","478943.38","6619888.81","136288.26","637187.93","209272.46","6688884.11","127056.9","3268.93","592103.41","194462.05","7338777.82","68438.17","0","6201.14","0","71862.21","69741.99","0","0","0","0","0","0","0","0","0","0","7338777.82","194462.05","0","26647696.7","284953.34","14240.16","1729114.25","454255.49","28348432.98","9.92","91.916558","54.042553","4.964539","97.948167","2.052221","20.805348","20.603595","0.795881","35.6277","7.4125","7.3406","1418.0891","73.998","0","0","0","0","0","0","0","0","0","0"
"35","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Thally Road",,"LT3A",,"LT3A","LT3A",,,"0.4","1746","154","1900","1894","0","1894","35","977","44","1021","0","0","0","36886.74","0","0","0","0","0","162663.01","0","4819290.6","0","4981953.61","19228.77","4962724.84","0","92060128.11","3543281.84","47455.54","6936435.34","3247642.42","102702938.56","0","0","0","0","0","38859234.25","3089973.39","652230.57","21682.94","3326903.27","1143268.34","44079674.89","39188.77","0","3549.52","0","41146.47","388378.58","0","0","0","0","0","0","41089531.62","1181304.16","35523170.45","1599849.09","3326903.27","1143268.34","34959674.65","586779.24","19508.33","2993044.99","1028541.84","38236535.51","22548.34","0","2041.33","0","23674.21","406991.8","0","0","0","0","0","0","0","0","0","0","38236535.51","1028541.84","0","98167432.87","3608733.17","49630.15","7270293.63","3362368.92","109175760.16","9.92","91.894737","55.956472","2.004582","96.734955","3.265045","26.0659","26.049772","0.743792","29.4629","7.6798","7.675","2853.3526","77.369","0","0","0","0","0","0","0","0","0","0"
"36","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Thally Road",,"LT3B",,"LT3B","LT3B",,,"0.4","168","0","168","166","0","166","0","95","4","99","0","0","0","2220.79","0","0","0","0","0","33249.91","0","308909.99","0","342156.03","789.27","341370.62","0","6139517.78","96314.08","1409.98","449484.26","69119.11","6553636.61","0","0","0","0","0","2566185.67","145552.86","19275.2","806.71","233223.1","27763.71","2816635.55","12864.32","0","1164.47","0","13506.57","14249.41","0","0","0","0","0","0","2659795.34","124867.06","2248887.76","55701.53","233223.1","27763.71","2284609.94","17162.74","715.51","207632.88","24718.83","2441403.72","4325.51","0","392.83","0","4542.17","15577.29","0","0","0","0","0","0","0","0","0","0","2441403.72","24718.83","0","6510377.68","98430.41","1494.17","475074.49","72167.85","6943822","9.92","100","56.547619","0","90.283369","9.717762","26.103253","26.054779","0.741048","27.386","7.1486","7.1354","2036.643","71.9294","0","0","0","0","0","0","0","0","0","0"
"37","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Thally Road",,"LT4A",,"LT4A","LT4A",,,"0.4","3291","309","3600","66","1785","1851","69","95","374","469","0","0","0","86494.64","0","0","0","0","0","8963744.25","0","102187.17","0","9065931.42","79735.55","8986195.87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2714429.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.92","91.416667","2.886661","2.096627","1.127156","98.872844","0","0","0","0","0","0","2754.7649","0","0","0","0","0","0","0","0","0","0","0"
"38","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Thally Road",,"LT4B",,"LT4B","LT4B",,,"0.4","235","31","266","266","0","266","0","119","8","127","0","0","0","6414.75","0","0","0","0","0","65934.95","0","966108.31","0","1032039.39","6817.12","1025222.27","0","12874260.76","384552.17","9056.19","605228.21","271740.81","13869355.38","0","0","0","0","0","4953799.13","280795.11","75309.46","2476.25","305083.34","95300.41","5437439.43","56293.48","0","5106.82","0","59110.09","5629.35","0","0","0","0","0","0","5172511.87","243694.67","4287083.14","234474.92","305083.34","95300.41","4693742.6","71355.37","2342.97","289068.41","90297.84","5016116.59","47178.19","0","4279.06","0","49538.26","30697.11","0","0","0","0","0","0","0","0","0","0","5016116.59","90297.84","0","13305851.85","388506.26","9189.47","621243.15","276743.39","14318805.62","9.92","88.345865","50.638298","0","93.611573","6.388802","26.237679","25.981094","0.741646","18.7074","4.9084","4.8604","4391.657","48.996","0","0","0","0","0","0","0","0","0","0"
"39","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Thally Road",,"LT4C",,"LT4C","LT4C",,,"0.4","134","0","134","133","0","133","0","72","4","76","0","0","0","3567.19","0","0","0","0","0","13139.01","0","642569.76","0","655704.9","3660.04","652044.86","0","7368162.63","131800.25","1809.83","1062141.22","124023.63","8210796.71","0","0","0","0","0","3344099.65","238636.06","47437.41","1669.53","356572.43","58552.96","3769546.81","7648.95","0","694.48","0","8031.98","26780.99","0","0","0","0","0","0","3513409.54","80153.4","3151564.34","136435.28","356572.43","58552.96","3072072.53","43576.18","1536.25","327565.96","53790.26","3350951.59","21964.13","0","1992.23","0","23059.05","60647.42","0","0","0","0","0","0","0","0","0","0","3350951.59","53790.26","0","7787535.51","135661.48","1950.13","1091147.67","128786.33","8654865.21","9.92","100","53.731343","0","97.996791","2.003799","28.162887","27.970413","0.722422","18.2709","5.1456","5.1105","4893.3201","51.5171","0","0","0","0","0","0","0","0","0","0"
"40","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Thally Road",,"LT5",,"LT5","LT5",,,"0.4","1411","154","1565","1562","0","1562","35","834","28","862","0","0","0","38144.15","0","0","0","0","0","157888.7","0","2024398.65","0","2182287.35","21526.94","2160760.41","0","57119802.17","1284110.37","19494.3","1363338.33","205213.91","59371812.18","0","0","0","0","0","14403094.95","918400.36","238355.49","8852.76","917291.35","160144.31","15781430.16","204792.2","0","18568.34","0","215033.35","139801.28","0","0","0","0","0","0","15110485.39","1296131.25","12498878.04","437754.35","917291.35","160144.31","13273774.23","219668.38","8158.28","845367.97","147585.64","14111781.03","152011.74","0","13777.18","0","159610.39","200123.56","0","0","0","0","0","0","0","0","0","0","14111781.03","147585.64","0","58804497.72","1302797.48","20188.77","1435261.7","217768.71","61127805.07","9.92","90.159744","59.107016","2.48051","92.76499","7.23501","18.989722","18.777342","0.813375","34.4378","6.5396","6.4665","1546.6246","65.1865","0","0","0","0","0","0","0","0","0","0"
"41","BESCOM","BRAZ","BANGALORE","CHANDAPURA","K3 KAGGALIPURA","Thally Road",,"LT6A",,"LT6A","LT6A",,,"0.4","336","31","367","365","0","365","0","167","12","179","0","0","0","6581.11","0","0","0","0","0","130511.89","0","3376440.35","0","3506948.37","4426.1","3502526.14","0","73207550.1","1752719.74","38651.88","3076872.58","968538.02","77647140.21","0","0","0","0","0","25600730.83","2484163.54","306998.72","11553.48","1785843.44","422259.13","28589999.72","465421.34","0","42194.39","0","488693.18","122824.25","0","0","0","0","0","0","27176402.74","317909.2","22301182.34","464953.19","1785843.44","422259.13","24732081.82","296583.46","11160.65","1725249.07","407932.34","26394290.92","339273.64","0","30760.16","0","356235.2","131926.01","0","0","0","0","0","0","0","0","0","0","26394290.92","407932.34","0","75312601.25","1763135","39044.71","3137466.94","982864.81","79810570.21","9.92","91.553134","49.702381","0","96.278587","3.721523","25.180013","24.844693","0.751249","30.2933","7.6279","7.5263","10437.3463","75.87","0","0","0","0","0","0","0","0","0","0"
